source,ID,country,month,year,lat,lon
GBIF,14415,E_AUS,9,1997,-34.738588,138.794099
GBIF,14417,E_AUS,9,1997,-34.771019,138.796676
GBIF,14419,E_AUS,9,1997,-34.03384,137.56684
GBIF,14421,E_AUS,9,1997,-34.90821,135.68327
GBIF,14423,E_AUS,9,1997,-35.0303,136.93215
GBIF,14425,E_AUS,9,1997,-38.1552,145.1902
GBIF,14428,E_AUS,9,1997,-37.6116,144.9697
GBIF,14430,E_AUS,9,1997,-37.6772,144.9841
GBIF,14432,E_AUS,9,1997,-37.658,144.987
GBIF,14434,E_AUS,9,1997,-42.902819,147.4399
GBIF,14436,W_AUS,9,1997,-31.404243,118.685821
GBIF,14438,W_AUS,9,1997,-31.739242,119.085436
GBIF,14440,W_AUS,9,1997,-32.39798,118.38856
GBIF,14442,W_AUS,9,1997,-32.534174,118.508701
GBIF,14444,W_AUS,9,1997,-32.856621,118.532456
GBIF,14446,W_AUS,9,1997,-32.613445,119.104255
GBIF,14448,W_AUS,9,1997,-32.94101,118.30518
GBIF,14450,W_AUS,9,1997,-32.73565,118.27246
GBIF,14452,W_AUS,9,1997,-31.000323,118.693344
GBIF,14454,W_AUS,9,1997,-31.00016,118.23468
GBIF,14456,W_AUS,9,1997,-31.14649,118.47732
GBIF,14458,W_AUS,9,1997,-32.53209,118.52065
GBIF,14460,E_AUS,9,1997,-42.902784,147.440482
GBIF,14462,W_AUS,9,1997,-31.8,115.983333
GBIF,14464,E_AUS,10,1997,-35.962899,145.978755
GBIF,14466,E_AUS,10,1997,-34.265323,147.632841
GBIF,14468,E_AUS,10,1997,-35.52874,138.16181
GBIF,14470,E_AUS,10,1997,-35.65891,138.16325
GBIF,14472,E_AUS,10,1997,-35.63167,138.10794
GBIF,14474,E_AUS,10,1997,-35.21563,138.47029
GBIF,14476,E_AUS,10,1997,-35.368293,149.203815
GBIF,14478,E_AUS,10,1997,-36.9919,144.2994
GBIF,14480,E_AUS,10,1997,-36.2219,143.0986
GBIF,14482,E_AUS,10,1997,-36.1105,143.0747
GBIF,14484,E_AUS,10,1997,-36.3047,142.8358
GBIF,14486,E_AUS,10,1997,-36.1816,142.9141
GBIF,14488,E_AUS,10,1997,-36.1252,144.7202
GBIF,14490,E_AUS,10,1997,-36.1861,144.8619
GBIF,14492,E_AUS,10,1997,-35.7641,143.9677
GBIF,14494,E_AUS,10,1997,-36.0844,144.6227
GBIF,14496,E_AUS,10,1997,-35.8983,144.3188
GBIF,14498,E_AUS,10,1997,-36.335,144.684
GBIF,14500,E_AUS,10,1997,-37.3236,143.8908
GBIF,14503,E_AUS,10,1997,-36.291,143.095
GBIF,14505,E_AUS,10,1997,-37.098,144.238
GBIF,14507,E_AUS,10,1997,-36.9761,144.1625
GBIF,14509,E_AUS,10,1997,-36.8316,144.1347
GBIF,14511,E_AUS,10,1997,-36.973,144.068
GBIF,14513,E_AUS,10,1997,-37.1538,144.0069
GBIF,14515,E_AUS,10,1997,-37.01,144.04
GBIF,14517,E_AUS,10,1997,-37.0483,144.2763
GBIF,14519,E_AUS,10,1997,-36.8316,144.2205
GBIF,14521,E_AUS,10,1997,-37.14,144.22
GBIF,14523,E_AUS,10,1997,-37.165,144.301
GBIF,14525,E_AUS,10,1997,-37.2316,144.2847
GBIF,14527,E_AUS,10,1997,-37.065,144.501
GBIF,14529,E_AUS,10,1997,-37.003,144.118
GBIF,14531,E_AUS,10,1997,-37.1358,144.4805
GBIF,14533,E_AUS,10,1997,-37.2627,144.1708
GBIF,14535,E_AUS,10,1997,-37.1872,144.4902
GBIF,14537,E_AUS,10,1997,-37.0466,144.4388
GBIF,14539,E_AUS,10,1997,-37.6119,144.9516
GBIF,14541,E_AUS,10,1997,-37.643,145.103
GBIF,14543,E_AUS,10,1997,-37.6475,145.1022
GBIF,14545,E_AUS,10,1997,-36.6741,146.2572
GBIF,14547,E_AUS,10,1997,-37.619,144.968
GBIF,14549,E_AUS,11,1997,-34.99012,136.14808
GBIF,14551,E_AUS,11,1997,-35.19904,138.90714
GBIF,14553,E_AUS,11,1997,-33.84761,138.50034
GBIF,14555,E_AUS,11,1997,-33.521667,147.138377
GBIF,14557,E_AUS,11,1997,-34.635789,149.530012
GBIF,14559,E_AUS,11,1997,-36.3594,142.7902
GBIF,14561,E_AUS,11,1997,-36.4691,142.9825
GBIF,14563,E_AUS,11,1997,-37.7938,143.9138
GBIF,14565,E_AUS,11,1997,-37.7166,143.6305
GBIF,14567,E_AUS,11,1997,-36.7891,144.2577
GBIF,14569,E_AUS,11,1997,-36.7105,144.2427
GBIF,14571,E_AUS,11,1997,-37.273,143.793
GBIF,14573,E_AUS,11,1997,-36.693,145.224
GBIF,14575,E_AUS,11,1997,-36.665,145.293
GBIF,14577,E_AUS,11,1997,-36.5997,145.3255
GBIF,14579,E_AUS,12,1997,-38.168,143.538
GBIF,14581,E_AUS,12,1997,-38.1722,143.2891
GBIF,14583,E_AUS,12,1997,-37.9202,143.1744
GBIF,14585,E_AUS,12,1997,-37.8066,144.7727
GBIF,14587,E_AUS,12,1997,-37.8005,144.7858
GBIF,14368,S_AFR,5,1997,-30.875,30.375
GBIF,13656,E_AUS,1,1998,-37.725,144.907
GBIF,13658,E_AUS,1,1998,-35.40412,138.9604
GBIF,13660,E_AUS,1,1998,-35.29488,139.05485
GBIF,13662,E_AUS,1,1998,-35.03965,138.7686
GBIF,13664,E_AUS,2,1998,-37.6744,144.8808
GBIF,13666,E_AUS,2,1998,-37.606,144.963
GBIF,13668,E_AUS,2,1998,-37.605,144.961
GBIF,13670,E_AUS,2,1998,-37.6141,144.9688
GBIF,13672,E_AUS,3,1998,-34.712334,149.74194
GBIF,13674,E_AUS,3,1998,-35.4222,141.9158
GBIF,13676,E_AUS,3,1998,-35.34,141.91
GBIF,13678,E_AUS,3,1998,-37.6461,144.8491
GBIF,13680,E_AUS,3,1998,-37.6533,144.8488
GBIF,13682,E_AUS,3,1998,-37.6427,144.8525
GBIF,13684,E_AUS,3,1998,-37.6538,144.8577
GBIF,13686,E_AUS,3,1998,-37.6544,144.8633
GBIF,13688,E_AUS,3,1998,-37.629,144.868
GBIF,13690,E_AUS,3,1998,-37.6516,144.8747
GBIF,13695,E_AUS,3,1998,-35.50667,138.76516
GBIF,13698,E_AUS,4,1998,-37.7527,144.2322
GBIF,13700,E_AUS,4,1998,-38.0425,145.3602
GBIF,13707,E_AUS,5,1998,-34.52713,149.233012
GBIF,13709,E_AUS,5,1998,-37.5741,142.4625
GBIF,13711,E_AUS,5,1998,-37.72,145.04
GBIF,13713,E_AUS,5,1998,-37.7222,145.0377
GBIF,13715,E_AUS,5,1998,-37.6288,145.0611
GBIF,13718,W_AUS,5,1998,-33.443789,116.501506
GBIF,13722,E_AUS,6,1998,-34.212192,146.284744
GBIF,13724,E_AUS,6,1998,-35.033517,149.749345
GBIF,13726,E_AUS,6,1998,-34.913139,149.147798
GBIF,13728,E_AUS,6,1998,-36.8283,144.2341
GBIF,13730,E_AUS,6,1998,-37.1019,144.3175
GBIF,13732,E_AUS,6,1998,-37.7175,144.6519
GBIF,13734,E_AUS,6,1998,-37.6158,144.7444
GBIF,13736,E_AUS,6,1998,-37.9802,145.0955
GBIF,13738,E_AUS,6,1998,-37.7191,144.6708
GBIF,13740,E_AUS,6,1998,-37.7991,145.1966
GBIF,13742,E_AUS,6,1998,-37.8088,145.2094
GBIF,13745,E_AUS,7,1998,-34.719893,146.457325
GBIF,13747,E_AUS,7,1998,-34.765452,149.287078
GBIF,13749,E_AUS,7,1998,-34.881641,149.136442
GBIF,13751,E_AUS,7,1998,-34.583186,148.931056
GBIF,13753,E_AUS,7,1998,-34.70364,148.896733
GBIF,13755,E_AUS,7,1998,-34.919078,149.168749
GBIF,13757,E_AUS,7,1998,-38.3366,146.6377
GBIF,13759,E_AUS,7,1998,-36.0622,146.3247
GBIF,13761,E_AUS,7,1998,-36.073,146.261
GBIF,13763,E_AUS,7,1998,-37.5661,144.6836
GBIF,13765,E_AUS,7,1998,-38.1436,145.1869
GBIF,13767,E_AUS,7,1998,-37.9472,145.1313
GBIF,13769,E_AUS,7,1998,-36.087,146.232
GBIF,13771,E_AUS,8,1998,-34.455807,146.489524
GBIF,13773,E_AUS,8,1998,-34.25682,146.08018
GBIF,13775,E_AUS,8,1998,-34.164785,146.073585
GBIF,13777,E_AUS,8,1998,-34.909177,138.687216
GBIF,13779,E_AUS,8,1998,-34.895524,138.888409
GBIF,13781,E_AUS,8,1998,-35.58877,138.57121
GBIF,13783,E_AUS,8,1998,-34.811279,149.246807
GBIF,13785,E_AUS,8,1998,-35.068799,148.837157
GBIF,13787,E_AUS,8,1998,-34.582493,148.672671
GBIF,13789,E_AUS,8,1998,-34.700532,149.765562
GBIF,13791,E_AUS,8,1998,-34.578002,148.693697
GBIF,13793,E_AUS,8,1998,-34.883285,149.348321
GBIF,13795,E_AUS,8,1998,-34.969023,148.973146
GBIF,13797,E_AUS,8,1998,-35.007775,149.097676
GBIF,13799,E_AUS,8,1998,-34.639742,148.64
GBIF,13801,E_AUS,8,1998,-37.7933,145.0141
GBIF,13803,E_AUS,8,1998,-35.818,145.515
GBIF,13805,E_AUS,8,1998,-35.871,145.495
GBIF,13807,E_AUS,8,1998,-35.8452,145.5186
GBIF,13809,W_AUS,8,1998,-31.420868,117.476995
GBIF,13812,W_AUS,8,1998,-30.216698,116.944842
GBIF,13814,E_AUS,9,1998,-31.277265,148.996079
GBIF,13816,E_AUS,9,1998,-31.278403,148.996575
GBIF,13819,E_AUS,9,1998,-32.359872,150.849
GBIF,13821,E_AUS,9,1998,-32.363936,150.859902
GBIF,13823,E_AUS,9,1998,-32.363253,150.85689
GBIF,13825,E_AUS,9,1998,-34.458273,146.685481
GBIF,13827,E_AUS,9,1998,-34.143225,146.214824
GBIF,13829,E_AUS,9,1998,-31.277809,148.999062
GBIF,13831,E_AUS,9,1998,-34.82057,148.767964
GBIF,13833,E_AUS,9,1998,-35.240966,149.26448
GBIF,13835,E_AUS,9,1998,-33.141868,148.328409
GBIF,13837,E_AUS,9,1998,-33.141131,148.720228
GBIF,13839,E_AUS,9,1998,-34.593596,149.244689
GBIF,13841,E_AUS,9,1998,-34.775378,148.809866
GBIF,13843,E_AUS,9,1998,-34.806034,148.977778
GBIF,13845,E_AUS,9,1998,-35.222144,149.268296
GBIF,13847,E_AUS,9,1998,-34.717264,149.16128
GBIF,13849,E_AUS,9,1998,-34.708701,149.310481
GBIF,13851,E_AUS,9,1998,-34.697951,148.796169
GBIF,13853,E_AUS,9,1998,-34.203328,148.342804
GBIF,13855,E_AUS,9,1998,-34.899835,149.083436
GBIF,13857,E_AUS,9,1998,-36.155,141.743
GBIF,13859,E_AUS,9,1998,-36.9922,143.2219
GBIF,13861,E_AUS,9,1998,-37.7427,144.2686
GBIF,13863,E_AUS,9,1998,-37.531,144.733
GBIF,13865,E_AUS,9,1998,-37.53,144.73
GBIF,13867,E_AUS,9,1998,-36.1516,144.6669
GBIF,13869,E_AUS,9,1998,-36.0158,144.4191
GBIF,13871,E_AUS,9,1998,-38.0044,145.1013
GBIF,13873,E_AUS,9,1998,-36.228,144.412
GBIF,13875,E_AUS,9,1998,-36.2541,144.3925
GBIF,13878,W_AUS,9,1998,-30.874594,116.721879
GBIF,13880,W_AUS,9,1998,-31.319822,116.562136
GBIF,13882,W_AUS,9,1998,-29.734836,116.563364
GBIF,13884,W_AUS,9,1998,-30.52836,117.58051
GBIF,13887,W_AUS,9,1998,-30.753504,117.241626
GBIF,13889,W_AUS,9,1998,-30.347357,117.759451
GBIF,13891,W_AUS,9,1998,-30.857233,116.702156
GBIF,13893,W_AUS,9,1998,-30.800203,116.869711
GBIF,13895,W_AUS,9,1998,-30.329606,117.754867
GBIF,13897,W_AUS,9,1998,-30.00375,116.82095
GBIF,13899,W_AUS,9,1998,-31.492573,116.577944
GBIF,13901,W_AUS,9,1998,-30.722697,117.346625
GBIF,13903,W_AUS,9,1998,-30.526916,117.566454
GBIF,13905,W_AUS,9,1998,-30.85848,116.62199
GBIF,13907,W_AUS,9,1998,-31.30899,116.40125
GBIF,13909,W_AUS,9,1998,-30.861262,116.621129
GBIF,13911,W_AUS,9,1998,-30.951374,116.659547
GBIF,13913,W_AUS,9,1998,-31.578355,116.264752
GBIF,13915,E_AUS,9,1998,-37.8667,145.0167
GBIF,13917,W_AUS,9,1998,-30.753501,117.241626
GBIF,13919,E_AUS,9,1998,-23.8386,133.835
GBIF,13922,W_AUS,9,1998,-31.778152,117.495633
GBIF,13924,E_AUS,10,1998,-33.929928,146.465635
GBIF,13926,E_AUS,10,1998,-36.159642,146.64102
GBIF,13928,E_AUS,10,1998,-33.09222,136.56974
GBIF,13930,E_AUS,10,1998,-32.94148,135.93248
GBIF,13932,E_AUS,10,1998,-33.27585,136.3191
GBIF,13934,E_AUS,10,1998,-33.40904,136.48146
GBIF,13936,E_AUS,10,1998,-33.44686,136.1664
GBIF,13938,E_AUS,10,1998,-35.016579,149.299826
GBIF,13940,E_AUS,10,1998,-32.279214,147.183714
GBIF,13942,E_AUS,10,1998,-33.440833,147.910381
GBIF,13944,E_AUS,10,1998,-32.937898,147.700561
GBIF,13946,E_AUS,10,1998,-36.707745,149.841424
GBIF,13948,E_AUS,10,1998,-34.816032,148.628039
GBIF,13950,E_AUS,10,1998,-35.032286,149.2801
GBIF,13952,E_AUS,10,1998,-35.019129,149.284666
GBIF,13954,E_AUS,10,1998,-35.3233,148.161944
GBIF,13956,E_AUS,10,1998,-34.7166,143.1661
GBIF,13958,E_AUS,10,1998,-34.0408,141.2694
GBIF,13965,E_AUS,10,1998,-37.3986,141.9155
GBIF,13976,E_AUS,10,1998,-37.3975,141.9141
GBIF,14011,E_AUS,10,1998,-37.396,141.913
GBIF,14042,E_AUS,10,1998,-37.3963,141.9155
GBIF,14049,E_AUS,10,1998,-36.091,144.155
GBIF,14051,E_AUS,10,1998,-38.683,143.133
GBIF,14053,E_AUS,10,1998,-36.8316,142.0913
GBIF,14055,E_AUS,10,1998,-36.67,142.48
GBIF,14057,E_AUS,10,1998,-37.0913,142.0338
GBIF,14059,E_AUS,10,1998,-37.9658,147.7416
GBIF,14061,E_AUS,10,1998,-37.0161,142.3813
GBIF,14063,E_AUS,10,1998,-37.0183,142.3808
GBIF,14065,E_AUS,10,1998,-37.0172,142.3813
GBIF,14067,E_AUS,10,1998,-37.0727,144.2008
GBIF,14069,E_AUS,10,1998,-38.3472,143.0327
GBIF,14071,E_AUS,10,1998,-38.3402,143.0497
GBIF,14073,E_AUS,10,1998,-36.078,144.369
GBIF,14075,E_AUS,10,1998,-36.1594,144.4755
GBIF,14077,E_AUS,10,1998,-36.0325,144.3488
GBIF,14079,E_AUS,10,1998,-36.1722,144.3066
GBIF,14081,E_AUS,10,1998,-37.6177,144.7466
GBIF,14083,E_AUS,10,1998,-38.432,145.555
GBIF,14085,E_AUS,10,1998,-37.7486,144.7027
GBIF,14087,E_AUS,10,1998,-37.7486,144.7058
GBIF,14089,E_AUS,10,1998,-37.9094,147.3058
GBIF,14091,E_AUS,10,1998,-37.9016,147.3138
GBIF,14093,E_AUS,10,1998,-36.715,146.666
GBIF,14095,E_AUS,10,1998,-37.894,144.721
GBIF,14097,E_AUS,10,1998,-36.1244,144.2516
GBIF,14099,E_AUS,10,1998,-36.125,144.256
GBIF,14101,E_AUS,10,1998,-36.1258,144.2558
GBIF,14103,E_AUS,10,1998,-36.1258,144.2594
GBIF,14105,E_AUS,10,1998,-36.1244,144.2608
GBIF,14107,E_AUS,10,1998,-36.1122,144.2558
GBIF,14109,E_AUS,10,1998,-36.1158,144.2566
GBIF,14111,E_AUS,10,1998,-36.1188,144.2658
GBIF,14113,E_AUS,10,1998,-36.1147,144.2633
GBIF,14115,E_AUS,10,1998,-36.1141,144.2688
GBIF,14117,E_AUS,10,1998,-36.0991,144.2702
GBIF,14119,E_AUS,10,1998,-36.0911,144.2588
GBIF,14121,E_AUS,10,1998,-36.0916,144.2611
GBIF,14123,E_AUS,10,1998,-36.0891,144.2669
GBIF,14125,E_AUS,10,1998,-36.0911,144.2661
GBIF,14127,E_AUS,10,1998,-36.0944,144.2677
GBIF,14129,E_AUS,10,1998,-36.1025,144.2886
GBIF,14131,E_AUS,10,1998,-36.1116,144.2972
GBIF,14133,E_AUS,10,1998,-36.1108,144.3283
GBIF,14135,E_AUS,10,1998,-36.1063,144.2919
GBIF,14137,E_AUS,10,1998,-36.0325,144.3491
GBIF,14140,E_AUS,10,1998,-27.862714,151.300264
GBIF,14142,W_AUS,10,1998,-29.970005,116.586229
GBIF,14144,W_AUS,10,1998,-29.97342,116.58459
GBIF,14146,W_AUS,10,1998,-29.18101,115.41531
GBIF,14148,W_AUS,10,1998,-29.243337,116.103109
GBIF,14150,W_AUS,10,1998,-28.958479,115.551329
GBIF,14152,W_AUS,10,1998,-28.940034,115.548384
GBIF,14154,W_AUS,10,1998,-30.515453,116.697346
GBIF,14156,W_AUS,10,1998,-28.624753,115.645936
GBIF,14158,W_AUS,10,1998,-31.895715,116.639257
GBIF,14160,E_AUS,10,1998,-33.093611,136.568333
GBIF,14162,E_AUS,10,1998,-33.275,136.308611
GBIF,14165,W_AUS,10,1998,-31.896548,116.638146
GBIF,14167,E_AUS,10,1998,-35.37495,136.86059
GBIF,14169,E_AUS,10,1998,-33.84924,138.6051
GBIF,14171,E_AUS,11,1998,-35.906743,147.819656
GBIF,14173,E_AUS,11,1998,-32.840503,138.692165
GBIF,14175,E_AUS,11,1998,-33.64851,136.49177
GBIF,14177,E_AUS,11,1998,-33.31087,136.61491
GBIF,14179,E_AUS,11,1998,-33.58297,136.81095
GBIF,14181,E_AUS,11,1998,-35.160175,149.061108
GBIF,14183,E_AUS,11,1998,-35.579595,147.705541
GBIF,14185,E_AUS,11,1998,-34.684154,149.691903
GBIF,14187,E_AUS,11,1998,-35.026715,149.288712
GBIF,14189,E_AUS,11,1998,-34.881685,149.010223
GBIF,14191,E_AUS,11,1998,-34.881251,148.981767
GBIF,14193,E_AUS,11,1998,-36.0866,146.2319
GBIF,14195,E_AUS,11,1998,-37.0161,142.3925
GBIF,14197,E_AUS,11,1998,-36.3133,144.5519
GBIF,14199,E_AUS,11,1998,-36.3036,144.8338
GBIF,14201,E_AUS,11,1998,-37.6594,143.8433
GBIF,14203,E_AUS,11,1998,-37.665,143.843
GBIF,14205,E_AUS,11,1998,-37.6533,143.8402
GBIF,14207,E_AUS,11,1998,-37.49,143.685
GBIF,14209,E_AUS,11,1998,-37.485,143.73
GBIF,14211,E_AUS,11,1998,-37.4663,143.6958
GBIF,14213,E_AUS,11,1998,-37.6355,143.8633
GBIF,14215,E_AUS,11,1998,-37.637,143.868
GBIF,14217,E_AUS,11,1998,-37.6483,143.8661
GBIF,14219,E_AUS,11,1998,-37.6952,143.8738
GBIF,14221,E_AUS,11,1998,-37.6813,143.8852
GBIF,14223,E_AUS,11,1998,-37.6577,143.9258
GBIF,14225,E_AUS,11,1998,-37.6608,143.8841
GBIF,14227,E_AUS,11,1998,-37.615,143.823
GBIF,14229,E_AUS,11,1998,-37.5452,143.7591
GBIF,14231,E_AUS,11,1998,-37.5119,143.6361
GBIF,14233,E_AUS,11,1998,-37.5386,143.6755
GBIF,14235,E_AUS,11,1998,-37.5236,143.7633
GBIF,14237,E_AUS,11,1998,-37.5375,143.6875
GBIF,14239,E_AUS,11,1998,-37.5263,143.7261
GBIF,14241,E_AUS,11,1998,-37.4333,143.6413
GBIF,14243,E_AUS,11,1998,-37.4597,143.7155
GBIF,14245,E_AUS,11,1998,-37.5133,143.6758
GBIF,14247,E_AUS,11,1998,-37.9952,145.0994
GBIF,14249,E_AUS,11,1998,-37.1444,144.3925
GBIF,14251,E_AUS,11,1998,-37.1519,144.3883
GBIF,14253,E_AUS,11,1998,-36.9705,144.2502
GBIF,14255,E_AUS,11,1998,-36.9855,144.2766
GBIF,14257,E_AUS,11,1998,-37.0661,142.7847
GBIF,14263,E_AUS,11,1998,-37.168,142.836
GBIF,14265,E_AUS,11,1998,-37.16,142.77
GBIF,14267,E_AUS,11,1998,-36.9519,142.7002
GBIF,14269,E_AUS,11,1998,-36.9691,142.5741
GBIF,14271,E_AUS,11,1998,-38.3952,142.2441
GBIF,14273,E_AUS,11,1998,-36.9661,142.3127
GBIF,14275,E_AUS,11,1998,-37.0388,142.0566
GBIF,14277,E_AUS,11,1998,-36.8891,142.4986
GBIF,14279,E_AUS,11,1998,-37.6386,142.6194
GBIF,14281,W_AUS,11,1998,-30.762339,117.050181
GBIF,14285,E_AUS,11,1998,-32.6897,149.1839
GBIF,14287,E_AUS,11,1998,-33.904167,136.408056
GBIF,14289,E_AUS,11,1998,-33.516667,136.355556
GBIF,14291,E_AUS,11,1998,-35.57136,139.92105
GBIF,14293,E_AUS,12,1998,-34.036764,149.274351
GBIF,14295,E_AUS,12,1998,-35.672371,147.374494
GBIF,14297,E_AUS,12,1998,-37.04893,149.076067
GBIF,14299,E_AUS,12,1998,-37.2163,145.1055
GBIF,14301,E_AUS,12,1998,-37.9061,143.7208
GBIF,14303,E_AUS,12,1998,-38.1336,143.3519
GBIF,14305,E_AUS,12,1998,-35.198,142.137
GBIF,14307,E_AUS,12,1998,-36.1758,144.7441
GBIF,14309,E_AUS,12,1998,-36.32,144.85
GBIF,14311,E_AUS,12,1998,-37.5388,143.8072
GBIF,14313,E_AUS,12,1998,-37.4533,143.7966
GBIF,14315,E_AUS,12,1998,-37.3352,143.7633
GBIF,14317,E_AUS,12,1998,-37.3677,143.7169
GBIF,14319,E_AUS,12,1998,-37.3577,143.7047
GBIF,14321,E_AUS,12,1998,-37.3816,143.6588
GBIF,14323,E_AUS,12,1998,-37.5075,143.8794
GBIF,14325,E_AUS,12,1998,-37.9922,145.3433
GBIF,14327,E_AUS,12,1998,-36.1875,146.6911
GBIF,14329,E_AUS,12,1998,-36.9455,144.2308
GBIF,14331,E_AUS,12,1998,-36.2091,144.7447
GBIF,14333,W_AUS,12,1998,-34.990833,117.906667
GBIF,13782,S_AFR,8,1998,-32.2856,18.8931
GBIF,13813,S_AFR,8,1998,-32.375,18.875
ELLIS,120,S_AFR,8,1998,-32.28333333,18.88333333
ELLIS,154,S_AFR,9,1998,-33.98333333,22.05
GBIF,12947,E_AUS,1,1999,-33.695258,149.718548
GBIF,12949,E_AUS,1,1999,-36.8488,144.5341
GBIF,12951,W_AUS,1,1999,-33.689892,117.250418
GBIF,12954,E_AUS,1,1999,-35.21423,138.96934
GBIF,12956,E_AUS,1,1999,-33.0467,135.7687
GBIF,12958,E_AUS,1,1999,-35.51668,138.30296
GBIF,12960,E_AUS,1,1999,-35.5744,138.37855
GBIF,12962,W_AUS,2,1999,-33.35669,117.646
GBIF,12964,W_AUS,2,1999,-33.354786,116.620164
GBIF,12966,E_AUS,3,1999,-33.552232,150.049979
GBIF,12970,E_AUS,3,1999,-37.0911,143.2236
GBIF,12972,W_AUS,3,1999,-33.062937,117.698213
GBIF,12974,W_AUS,3,1999,-33.087935,117.839268
GBIF,12976,E_AUS,4,1999,-36.9983,145.0013
GBIF,12978,W_AUS,4,1999,-30.981353,118.558789
GBIF,12980,W_AUS,4,1999,-30.910822,118.707343
GBIF,12982,W_AUS,4,1999,-30.812323,118.618259
GBIF,12984,W_AUS,4,1999,-33.29687,116.77347
GBIF,12986,W_AUS,4,1999,-33.586287,116.604752
GBIF,12989,E_AUS,5,1999,-35.933117,147.10378
GBIF,12991,E_AUS,5,1999,-35.778825,147.245648
GBIF,12993,E_AUS,5,1999,-35.23683,148.088584
GBIF,12995,E_AUS,5,1999,-37.199,142.885
GBIF,12997,E_AUS,5,1999,-37.1919,142.8866
GBIF,12999,E_AUS,6,1999,-32.271223,150.913672
GBIF,13001,E_AUS,6,1999,-34.6862,146.607124
GBIF,13003,E_AUS,6,1999,-38.9475,146.2686
GBIF,13005,E_AUS,6,1999,-38.3255,142.3513
GBIF,13007,E_AUS,6,1999,-38.0805,145.1941
GBIF,13009,E_AUS,6,1999,-35.8558,145.4952
GBIF,13011,E_AUS,6,1999,-35.8388,145.5072
GBIF,13013,E_AUS,6,1999,-35.8275,145.5105
GBIF,13015,W_AUS,6,1999,-34.312235,116.731764
GBIF,13017,E_AUS,6,1999,-34.8373,138.71008
GBIF,13019,E_AUS,6,1999,-35.25271,138.68242
GBIF,13021,E_AUS,6,1999,-34.69861,138.96805
GBIF,13023,E_AUS,6,1999,-35.16943,138.67597
GBIF,13025,E_AUS,6,1999,-34.72857,138.92344
GBIF,13027,E_AUS,7,1999,-34.45737,146.685499
GBIF,13029,E_AUS,7,1999,-34.70253,138.81874
GBIF,13031,E_AUS,7,1999,-34.72251,138.82695
GBIF,13034,E_AUS,7,1999,-34.708035,149.752714
GBIF,13036,E_AUS,7,1999,-37.7355,145.1366
GBIF,13038,E_AUS,7,1999,-37.7588,144.5855
GBIF,13040,E_AUS,7,1999,-37.8113,144.5136
GBIF,13042,E_AUS,7,1999,-38.2605,145.2341
GBIF,13044,W_AUS,7,1999,-33.583333,120.033333
GBIF,13046,E_AUS,7,1999,-34.74433,138.97053
GBIF,13048,E_AUS,8,1999,-35.000931,146.233032
GBIF,13050,E_AUS,8,1999,-34.30687,146.729533
GBIF,13052,E_AUS,8,1999,-34.69707,138.81561
GBIF,13054,E_AUS,8,1999,-34.72069,138.82591
GBIF,13056,E_AUS,8,1999,-34.71891,138.82705
GBIF,13058,E_AUS,8,1999,-34.83508,138.92363
GBIF,13062,E_AUS,8,1999,-37.7369,145.1469
GBIF,13064,E_AUS,8,1999,-37.7319,145.1436
GBIF,13066,E_AUS,8,1999,-37.0488,142.3594
GBIF,13068,E_AUS,8,1999,-37.79,144.58
GBIF,13070,E_AUS,8,1999,-37.7947,144.5311
GBIF,13072,E_AUS,8,1999,-37.8963,144.7069
GBIF,13074,E_AUS,8,1999,-36.2634,146.6496
GBIF,13076,E_AUS,8,1999,-38.3366,144.3044
GBIF,13078,E_AUS,8,1999,-28.110489,151.857202
GBIF,13080,W_AUS,8,1999,-30.32527,117.55059
GBIF,13082,W_AUS,8,1999,-30.32466,117.54884
GBIF,13084,W_AUS,8,1999,-30.933755,117.378072
GBIF,13086,W_AUS,8,1999,-30.916557,117.634098
GBIF,13089,W_AUS,8,1999,-30.822109,117.930596
GBIF,13091,W_AUS,8,1999,-30.802032,117.322348
GBIF,13093,W_AUS,8,1999,-29.523554,116.793861
GBIF,13095,W_AUS,8,1999,-30.800809,117.321515
GBIF,13097,W_AUS,8,1999,-28.416667,114.683333
GBIF,13099,W_AUS,8,1999,-31.325,117.141667
GBIF,13101,E_AUS,8,1999,-35.25805,138.73435
GBIF,13103,E_AUS,9,1999,-35.565919,147.258901
GBIF,13105,E_AUS,9,1999,-35.378649,147.255825
GBIF,13107,E_AUS,9,1999,-34.473838,146.48834
GBIF,13109,E_AUS,9,1999,-34.488334,146.504588
GBIF,13111,E_AUS,9,1999,-34.87566,138.72229
GBIF,13113,E_AUS,9,1999,-34.87577,138.72775
GBIF,13115,E_AUS,9,1999,-34.87671,138.72992
GBIF,13117,E_AUS,9,1999,-34.87851,138.72987
GBIF,13119,E_AUS,9,1999,-34.87493,138.73106
GBIF,13121,E_AUS,9,1999,-34.87855,138.73205
GBIF,13123,E_AUS,9,1999,-34.68986,138.8158
GBIF,13125,E_AUS,9,1999,-34.68629,138.81808
GBIF,13127,E_AUS,9,1999,-34.69168,138.81685
GBIF,13129,E_AUS,9,1999,-34.71701,138.82164
GBIF,13131,E_AUS,9,1999,-34.68819,138.82349
GBIF,13133,E_AUS,9,1999,-34.69,138.82344
GBIF,13135,E_AUS,9,1999,-35.306827,138.483925
GBIF,13137,E_AUS,9,1999,-35.306695,138.486602
